experiment,method,n,state_dim,N,time,seed,error,rho_q,rho_v,controller,controller_name,metric_name,metric_implementation
robotarm_time_sweep,uniform,4,8,1000,0.408,818239,0.113053459691,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.408,818339,0.124897464911,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.607,818138,0.126104934642,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.607,818238,0.120125110628,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.607,818338,0.134247579266,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.607,818438,0.121064537641,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.607,818538,0.117396476248,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.806,818337,0.123592163563,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.806,818437,0.124637381886,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.806,818537,0.116716920988,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.806,818637,0.131227236871,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.806,818737,0.1246079233,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.005,818536,0.119015183803,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.005,818636,0.128922459284,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.005,818736,0.13446341004,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.005,818836,0.125551311517,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.005,818936,0.131410522286,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.204,818735,0.130660936755,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.204,818835,0.138975080094,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.204,818935,0.150662448994,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.204,819035,0.129359774241,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.204,819135,0.130226343526,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.403,818934,0.136644508137,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.403,819034,0.130969071353,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.403,819134,0.138657484408,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.403,819234,0.138948433934,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.403,819334,0.126416603448,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.602,819133,0.152997579633,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.602,819233,0.145155147036,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.602,819333,0.140190861456,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.602,819433,0.129738160252,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.602,819533,0.144549479801,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.801,819332,0.13913385158,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.801,819432,0.159303068619,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.801,819532,0.137189781515,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.801,819632,0.138664403225,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1.801,819732,0.147021839021,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,2,819531,0.142874088173,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,2,819631,0.157284832223,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,2,819731,0.13769287307,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,2,819831,0.146235354886,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,2,819931,0.157976829142,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
